,title,totalpage,nickname,comment
247,神仙心态 这要是我早就弹钢琴了,3,老韭菜,"便在这时，一辆出租车过来，杨子欢伸手拦下，便独自上车走了。
连她母亲和弟弟都不管，可见此时她是如何的心情。
“***，你给老娘等着，敢凶老娘，老娘会让你知道花儿为什么那么红！”高晴凶狠狠的瞪了余生一眼，也带着儿子打了个车走了。
余生双手捂着脸上下揉了揉，脸上那低落无奈的神情让人心疼。
他拿出一支烟点上，仰天喷出烟雾的瞬间，眼中露出一抹狠厉，转身向他电瓶车走去。
……
杨子欢还是去找律师拟了一份离婚协议，晚上回来后，她心里一直再作思想斗争，最终她还是没有将协议拿出来。
但因为白天的事，她晚上选择了与余生分房睡。
第二天，余生送儿子去幼儿园后，便直接去上班了。
到了公司，停好车，就见一群同事看着自己指指点点，余生不由皱起了眉头。
“你们听说了吗，他的老婆去做人家的小三了。”
“是啊，我估计全市的人都知道了，所以说，做上门女婿根本没有人权，连老婆出轨都没有办法。”
“听说是去做了王家大少王文学的小三。”
“那就正常了，王大少帅气多金，就算做小三情人，也会有大把的女人去跪舔。”
“正常的，你看他这*丝样，杨子欢不给他戴帽就奇怪了。”
“听说杨子欢当年可是我们黔城第一美女，所以说，没有钱，没有点本事，就不要找太漂亮的老婆了，要不肯定会像余生一样，被戴了帽，还要忍气吞声当作没事一般来上班。”
众人的目光中，余生头顶早已绿了一片天。
与他熟的，都替他感觉不值与同情。
与他不熟的，眼中都带着幸灾乐祸。
更有甚者，带着厌恶的目光，离的远远的，生怕余生身上的霉气沾染到他们。
余生目光冷冽的从众人身上扫过，因愤怒过渡，握紧的拳头手背上青筋暴起！
看到余生要暴起的眼神，有怕事的都纷纷进入公司大厦上班去了。
但还是三三两两的小声议论着。
余生六识灵敏，那些人虽然刻意压低了声音，但他还是听得清清楚楚。
“王文学，后天我不让你当众跪下求我，***就不配做男人！”
余生心里狠狠的想着，他知道这个消息肯定是王文学故意散播出来让他难堪的。
这一刻，他从未有过的恨过一个人！
这个人就是王文学！
“余生哥，不要听他们胡说八道，肯定是有人故意恶心你的。”保安徐经走过来，安慰道。
“徐经，你知道个球，这消息全市都知道了，王少还说后天要为杨子欢举办一场全市最豪华的婚礼，正式迎娶杨子欢呢。”保安胡海戏谑的道。
“够了胡海，大家都是同事，我们更是一个部门的，就算你不说两句好话，用得着幸灾乐祸吗？”徐经赫然转身，一脸愤怒的盯着胡海。
他与余生关系最好，当然看不贯一个部门的同事也欺负余生。
“我说的本就是实话，他老婆就是去做小三去了，他连自己老婆都看不住，还不让人说了？”胡海冷哼道。
“就是，你凶个球啊，谁让他好好的男人不做，非要吃软饭，去做上门女婿呢？”
“与一个吃软饭的**共事，你难道一点都不感到羞耻吗？”
“还是你徐经也想学他一样，像个**一般去吃软饭？”
其他几个保安很不爽的与徐经怼起来。
保安部人数虽不多，才二十个人，但也是分派系的。
好多人对余生是上门女婿这事就感到很丢人，平时都没人看得起余生。
“你们！”徐经指着众人，气的手指都有些发抖。
“兄弟，没必要与他们争论，你等着看，后天，我会让整个王家在黔城除名！”
余生深深吸了口气，拍了拍徐经肩膀，示意他不要与其他们争论了。
“余生，你是要笑死我好继承我的花呗吗？”
“***一个小小的赘婿窝囊废，拿什么与人家王家斗啊？”
“我说你是不是被王大少绿的气坏了脑子了，你一个小小的赘婿，凭什么让人家王家除名？”
“嘴强王者没听过吗？余生肯定觉得凭他一张嘴，就能将王家除了呢。”
胡海等保安哈哈笑着，一脸的嘲讽。
余生冷漠的看了看胡海几人，不语。
“余生哥，我相信你，一定能让王家除名的！”徐经看了看余生落没的背影，紧了紧拳头，小声说道。
余生有些感动，身形微微一颤，便大步走进了公司大厦。
“余生，你来了啊，我刚好有件事要通知你。”
一进入保安室，余生就看见经理李健正坐在靠椅上抽着烟看着他。
余生一怔，停下来看着李健。
李健说道：“你今天也看到了，因为你老婆出轨的事，整个公司都知道了，我们四海集团可是黔城第一大集团公司，颜面比什么都重要。
而你老婆出轨的事，已经严重影响到了公司的声誉。
所以……”
他停下来看着余生，眼中露出一抹讽刺：“所以，你被公司开除了。”
看着余生，李健眼中满是不屑。
你一个小小的赘婿窝囊废，吃软饭的垃圾**，拿什么与老子斗啊？
老子要***，还不是分分钟的事嘛。
余生死死的盯着李健，脸色难看到了极点。
他双拳下意识的紧了起来，因用力过渡，两只手都在微微颤抖。
太欺负人了！
四海集团真是欺人太甚了！
他盯着李健看了一会，然后深深吸了口气，缓缓将怒气平息了下来。
“给我结算工资吧！
继续阅读原文https://c16249.818tu.com/referrals/index/22190350"
248,神仙心态 这要是我早就弹钢琴了,3,德佑HR,啥呀！
249,神仙心态 这要是我早就弹钢琴了,3,孤独钢铁侠,我要找到你不管南北东西
250,神仙心态 这要是我早就弹钢琴了,3,爱笑的ahud,人家就是故意送的，你打那些字人家只会觉得***
251,神仙心态 这要是我早就弹钢琴了,3,EXgalibang___,哈哈哈
252,神仙心态 这要是我早就弹钢琴了,3,金铃声如天籁丶,这种遮这遮那的视频看着真尼玛恶心，露个全屏会死？
253,神仙心态 这要是我早就弹钢琴了,3,,还行，但还不算绝境，幻影剑圣那会儿，我家两个挂机，剩一个辅助一个蒙多，那时候白金1局硬是让我幻影剑圣一个砍五个极限翻盘了，就两件剩下全肉。
254,神仙心态 这要是我早就弹钢琴了,3,阿涛啊,碰到对面玩螳螂的你就玩劫，因为杰克螳螂
255,神仙心态 这要是我早就弹钢琴了,3,嗯落叶归根,不管是不是鱼塘局，主播的心态赞一个
256,神仙心态 这要是我早就弹钢琴了,3,被遗忘丨路人,队友心态真好，这样都没喷起来，正常来说会3路喷下路
257,神仙心态 这要是我早就弹钢琴了,3,迷惑666,全网最稳特权 LOL超凡/钻石特权+DNF史诗特权+CF枪王+腾讯视频 四大特权合一开机运行一次就和网吧一模一样网吧无盘的也可以装 可防机器码 支持装好付款 在家就可以享受网吧特权 QQ：837700599
258,神仙心态 这要是我早就弹钢琴了,3,原色幻想,他炸鱼心态能不好吗，有几个主播会因为炸鱼心态出问题。。也就冰凡了吧。
259,解锁了新英雄的霸哥得到了队友一致的肯定！,1,英雄空大,D
260,解锁了新英雄的霸哥得到了队友一致的肯定！,1,nice微阳光,"久没有写了，有点写不出来，就发些自己喜欢的诗和文字
经典恋爱婚姻观
你改变不了环境但可以改变自已
长街短梦
十元的戒指蛋炒饭的爱情
转贴:母亲 我的母亲
飞一样的感觉



善待别人就是善待自己
寻求帮助
情感
丑小鸭与风筝
面对失去"
261,解锁了新英雄的霸哥得到了队友一致的肯定！,1,懽藠槫刱鄌98,川藏线拼车自驾游捡人，目前6女3男，有需要联系V15982268837
262,解锁了新英雄的霸哥得到了队友一致的肯定！,1,mchattem,的
263,有人和我一样莫名其妙被封号了吗？,1,绕远路看看,"真恶心，昨天晚上下班回家就玩了几局娱乐，刚刚跟我说游戏数据异常封七天

点击展开，查看完整图片"
264,有人和我一样莫名其妙被封号了吗？,1,意中人初相识,有！
265,有人和我一样莫名其妙被封号了吗？,1,想和你做朋友,你看看我主页帖子吧，我来帮你先解
266,有人和我一样莫名其妙被封号了吗？,1,BYTTTTTT,一样兄弟，就昨***打了几把云顶匹配和大乱斗，直接说游戏数据异常封了7天
267,有人和我一样莫名其妙被封号了吗？,1,NeiR,楼主解封有被继续7天吗？
268,有人和我一样莫名其妙被封号了吗？,1,Hsueh白白,我莫名其妙的30天，申请减刑变1天，莫名其妙的又被封了1天，然后打了几局又7天，换了个小号玩。又一天 真的恶心
269,在家也可以安装网吧特权,1,迷惑666,全网最稳特权 LOL超凡/钻石特权+DNF史诗特权+CF枪王+腾讯视频 四大特权合一开机运行一次就和网吧一模一样网吧无盘的也可以装 可防机器码 支持装好付款 在家就可以享受网吧特权 QQ：837700599
270,在线接单 dl pw,1,抖音辰宇c,"直播打可验证
斗鱼辰宇
在线蹲单
价格好说需要联系"
271,纯新人，有几个非常基础的问题,7,,"1，关于补刀，因为我又要看着兵的血量，注意补刀节奏又要看着对面ad是不是给要我来一发，躲技能又要注意地图上有没有人来抓我。。。我有时候真的不知道怎么做，脑子要炸了
2，关于补刀数，前期补多少刀算及格。。。
3，因为我很喜欢莎弥拉，最近一直在练，但是似乎她的射程比一般射手要低？感觉对线好弱。然后是她的e，因为有we可以叠三层被动的效果，但是我经常e不出去，这不是个指向性技能，好像是必须有兵，然后必须鼠标左键点到英雄或者兵才能e过去吗？
4，关于这个游戏的镜头移动，有时候它是固定镜头，有时候是必须把鼠标划到边界才能动，这是什么鬼？？"
272,纯新人，有几个非常基础的问题,7,我们的灰白,补刀这东西没标准的，跟对面比就行，有时候打架多补刀就少了，镜头的话按y可以固定
273,纯新人，有几个非常基础的问题,7,昨夜星辰大海诗,adc的话10分钟80刀左右，因为要打架得嘛
274,纯新人，有几个非常基础的问题,7,小小小恬谧,可以设置快捷施法，E就不用鼠标左键了，鼠标放在目标上按e直接释放
275,纯新人，有几个非常基础的问题,7,仅此沉寂而已,补刀形成肌肉记忆的时候，就能分出精力换血和看地图咯
276,纯新人，有几个非常基础的问题,7,张倾慕,"1，关于补刀，在补刀之前注意对面的位置，确定补这一刀会不会被对面辅助开到，被对面AD点到，然后调整到合适的位置去补，拉身位，不好补就用Q，补完一刀看一眼地图。


3，感觉对线好弱：莎米拉必须配带控制的辅助，硬辅最好，打出被动然后上去一套开W让对面没法反打。前期也别有大就放，如果对面剩一个人还不如EQA来得实在。"
277,纯新人，有几个非常基础的问题,7,夜岚心,联盟视角分锁定和自由，大概是在屏幕右下角去看，有个摄像头一样的标志，新手的话先锁定视角吧，或者开自由视角，按空格可以把视角拉回来
278,纯新人，有几个非常基础的问题,7,夜岚心,一般射手是五百五十码，少数射手如塞纳是六百码，女警是六百五十码，你选的应该是手动施法，可以调成智能施法就是在那个设置界面看，或是可以调成，显示指示技能距离的智能施法
279,纯新人，有几个非常基础的问题,7,含糖,现在不建议新人玩了 玩adc对线只要注意双方辅助，大多数时候辅助都是下路对线时期主要战力
280,纯新人，有几个非常基础的问题,7,无脑吹沙皇,我大部分时间都一直按着空格，保持锁定视角，想看远点直接松开空格就行，反正我大拇指也不怎么用
281,纯新人，有几个非常基础的问题,7,大根哥哥,好家伙，还有新人，泪目
282,纯新人，有几个非常基础的问题,7,曲终竹叶散,首先 新人不推荐打adc 准确来说不推荐打下路 双人路考验配合 而且风险收益远大于单人路
283,纯新人，有几个非常基础的问题,7,曲终竹叶散,其次 补刀来说 adc 二十分钟一百五合格 大部分情况下 如果二十分钟能到180以上就是很肥的ad了 如果补刀跟着时间走 （一分钟十刀） 那你基本就大成了
284,纯新人，有几个非常基础的问题,7,曲终竹叶散,adc来说 如果不是双排配合默契或者队友照顾 是很难拿到头的 补兵是最主要的经济来源 如果可以稳定二十分钟150刀以上 基本可以有两件成装 加二级鞋 神话加幻影之舞（飓风这种价格的） 一百八加个别人头基本能就三件套接管比赛了
285,纯新人，有几个非常基础的问题,7,曲终竹叶散,这个版本ad很猛 可以说是最近几年最猛的版本 对胜负影响非常大 属实不建议新人玩ad
286,纯新人，有几个非常基础的问题,7,曲终竹叶散,因为ad虽然输出很高 但是身板很脆 而且单人线基本会比双人线高两级左右（一级的属性差不多有四五点攻击力 一百左右血量 几点护甲 还有技能加点 ） 同样装备下俩级的等级差 低等级的是不配还手的 所以ad一旦被近身就离死不远了 很考验操作
287,纯新人，有几个非常基础的问题,7,白井黒子,比赛里面AD10分钟差不多100刀。新手往10分钟80刀冲吧，尤其是下路这种不好补刀的
288,纯新人，有几个非常基础的问题,7,白井黒子,Y或者小地图左边的那个摄像头键就是控制自由视角或锁定视角的。后者就是你自己英雄一直在地图中间。建议先开锁定适应游戏，后面可以开自由视角，看地图，队友可以拖鼠标点小地图，对线就按空格拉回来。我有个朋友也是新手，一百来把了还是锁定视角。玩个泽拉斯大招永远是抽奖
289,纯新人，有几个非常基础的问题,7,单人路崽佳,1.2 70刀 熟能生巧就四个字 4 按y可以切换 建议不要锁然后经常按空格
290,纯新人，有几个非常基础的问题,7,似ch水流年,个人建议，可以先开一把训练模式，然后按左上角esc调出设置，研究一下各种设置
291,纯新人，有几个非常基础的问题,7,yishen,不打架10分钟八十刀 打架比较凶得话要对比对手的补刀判断
292,纯新人，有几个非常基础的问题,7,一回眸破年华,十分钟60刀及格，90刀优秀
293,纯新人，有几个非常基础的问题,7,贴吧用户_54AZ67P,"只会补刀的adc，还不到70刀算f5水平，像对线细节好的ad,对线可以蹭对面很多血了还不漏刀"
294,纯新人，有几个非常基础的问题,7,空想特摄,白银以下十分钟以内60刀就可以
295,纯新人，有几个非常基础的问题,7,空想特摄,反正新手就少玩adc少玩法师，可以玩点其他简单的强度比较高的重装战士
296,纯新人，有几个非常基础的问题,7,达芬奇密,十分钟，50黑铁，60青铜，70白银，80黄金，把刀补好，上个白金不是问题。新人教学第一课，黄金以下，你只需要安静补刀，对面就会脑溢血上来送的，只要你不死，补兵比对面多，你就赢线上了。
297,纯新人，有几个非常基础的问题,7,呦噜啦噜啦嘞,新人可以先玩一些简单的英雄
298,纯新人，有几个非常基础的问题,7,君零1,"本人黄金崽
结论，新人老老实实玩坦克，玩什么ad，ad最考验基本功，远程英雄鼠标的控制力要求更高。ad团队核心没什么可说的，ad玩的菜这把大概率无了。
关于补刀，补刀随时间走就是职业水准10分钟100，20分钟200，线上考虑到对抗你只需要比对面多就很好。
莎弥拉感觉非常需要坦克型的冲脸辅助吸引火力，这很重要。
镜头控制 Y f4"
299,纯新人，有几个非常基础的问题,7,无双周大侠,我主要玩上单，打黄金段。十分钟一般补刀78左右，对面补刀好的情况50刀，坏的情况30刀。不用非要要求击杀，你能让对面没法补兵或者让他少补兵，经济压制就很够了
